id;id_type;sort;attrs_cn;attrs_id;attrs_name;center_x;center_y;extent_ymin;extent_ymax;extent_xmin;extent_xmax;stat_kvartal_total;stat_kvartal_geo;stat_parcel_total;stat_parcel_geo;stat_oks_total;stat_oks_geo
514;3;5930;59:30;59:30;Оханский;6146086.21142206;7896240.48014128;7838046.89392052;7952104.74782489;6102869.60203297;6184342.58027727;628;628;23629;15078;9471;1310
515;3;4811;48:11;48:11;Лебедянский;4360363.9345656;6979017.62597316;6935581.67372736;7012977.95506569;4302087.21840199;4401155.86705076;1630;1630;37589;18983;23292;3423
516;3;6135;61:35;61:35;Семикаракорский;4561856.40341019;6014074.22732694;5967024.04505617;6046559.94469893;4519703.04797843;4608393.83703744;148;148;30068;23489;54713;5700
517;3;3321;33:21;33:21;г. Вязники;4691624.63439372;7606211.57306577;7600877.0975569;7611509.8427447;4684102.65069531;4699930.8699289;108;108;13660;10186;11798;1312
518;3;6318;63:18;63:18;Елховский;5602411.65594567;7154101.74171477;7122427.13805681;7187484.04908726;5557234.48392205;5644590.52737375;390;390;11152;9892;3837;874
519;3;3434;34:34;34:34;Волгоградский городской;4954825.55709001;6215151.76417768;6182252.50250564;6252492.00390317;4938090.93617551;4974144.72866142;768;768;111657;68304;161105;23620
520;3;4339;43:39;43:39;Яранский;5335568.70439786;7807363.04691631;7751511.55678435;7856182.75493019;5276094.7486901;5405101.56956406;353;353;20584;6569;7461;899
521;3;2827;28:27;28:27;Шимановский;14195821.0648851;6829299.14670293;6664513.74929541;6968411.02764697;14058776.7199076;14325238.5506027;126;125;6977;3283;2316;456
522;3;408;04:08;4:8;Усть-Коксинский;9533954.41056652;6462843.77800237;6354273.92141992;6570361.7312732;9402718.93570953;9653243.58682383;326;326;32621;16779;7174;1892
523;3;3206;32:06;32:6;Дятьковский;3807615.05037197;7107008.16025523;7053931.44011852;7153538.09798087;3764946.48994931;3848158.6246001;455;455;28485;11676;16213;1781
524;3;804;08:04;8:4;Кетченеровский;5005225.60389786;5961415.75769183;5900610.20181926;6038140.98993128;4926917.1764195;5098322.36850563;87;69;9272;4652;3915;25
525;3;6435;64:35;64:35;Турковский;4795833.83032853;6818433.65357456;6777586.30018623;6862642.18719545;4759677.89210617;4833549.17003477;368;368;10335;5666;6770;374
526;3;4202;42:02;42:2;Гурьевский;9527316.44180432;7243038.43597153;7188265.53563195;7294795.23115935;9454459.6937019;9590744.01297648;104;104;12986;6746;5799;922
527;3;3608;36:08;36:8;Воробьевский;4568484.27641612;6562251.85318126;6536329.114376;6595039.37678586;4520273.47292924;4610747.94542649;470;470;17543;6294;9342;844
528;3;6205;62:05;62:5;Клепиковский;4501510.39048429;7377253.72664221;7322436.11116669;7433041.0221799;4420052.48096819;4578736.28831467;532;532;33375;17822;18820;3840
529;3;2922;29:22;29:22;Архангельский городской;4513674.37506762;9501983.47984931;9451377.83320096;9548805.77702662;4484515.9290117;4543481.90181538;534;534;19737;19124;27842;6911
530;3;3722;37:22;37:22;Юрьевецкий;4778579.38750042;7818985.11869929;7783513.96111184;7879608.19944533;4741995.22371408;4822685.12213137;346;346;19195;8865;7389;736
531;3;203;02:03;2:3;Архангельский;6336069.16223147;7263614.75316992;7211103.1732428;7321841.63602112;6285315.90827734;6393588.2854532;325;325;19061;18476;12450;3350
532;3;301;03:01;3:1;Баргузинский;12195920.3056544;7106967.96141012;6988950.12608166;7221497.09074156;12032265.5898981;12380968.0609235;570;570;20988;18435;11783;2708
533;3;2002;20:02;20:2;Веденский;5127112.14627197;5297743.47771948;5262599.95282258;5328172.97511774;5098899.39890919;5155187.15905412;108;108;14028;6237;6487;5121
534;3;905;09:05;9:5;Урупский;4567085.01536689;5430899.18229219;5370339.9957161;5487896.08083757;4527993.04456053;4607944.84733231;59;58;16988;6055;9201;1058
535;3;5623;56:23;56:23;Переволоцкий;6047718.82638701;6796023.94840045;6729910.16552984;6869571.03605559;6001751.50282608;6090054.74276669;400;400;23697;16188;11864;2052
536;3;5415;54:15;54:15;Купинский;8609260.31453539;7234535.8234498;7122670.1354397;7338303.53257054;8508891.55323871;8710233.45574229;283;283;30047;19142;8758;1428
537;3;3106;31:06;31:6;г. Старый Оскол;4223916.7506;6651951.2018;6641536.15238107;6686244.00578021;4197830.93321078;4232612.02314246;718;718;60063;47930;60285;12277
538;3;6014;60:14;60:14;Палкинский;3116644.03504191;7864810.61147708;7825823.80967429;7903158.93136652;3073092.84572333;3163516.53593667;752;752;16775;7047;4380;774
539;3;5709;57:09;57:9;Кромской;3982379.41800764;6919144.7275612;6888535.18947723;6954265.71831053;3947977.15356162;4018050.3190468;219;219;19011;11584;10387;1912
540;3;1623;16:23;16:23;Кукморский;5660245.75890683;7588080.61765678;7536612.30096195;7640468.39676341;5598639.70757933;5749290.71491457;331;331;30876;29988;22227;5258
541;3;3921;39:21;39:21;Мамоновский;2221704.96916995;7257663.15471712;7250438.27089512;7267974.09903078;2204609.68828686;2236092.63010995;73;67;3790;3019;2087;595
542;3;541;05:41;5:41;город Хасавюрт;5186985.28794915;5349954.99294501;5344428.76363967;5355485.01912427;5182273.53549187;5191150.8782223;249;249;31806;17109;26058;5607
543;3;3520;35:20;35:20;Кадуйский;4108306.19090746;8268454.8546248;8191403.72222285;8347223.36108244;4037399.16261771;4175349.48578119;321;321;24676;8672;11541;2013
544;3;5215;52:15;52:15;Городецкий;4856232.77202367;7701784.17250309;7640989.19446664;7763098.54908427;4816622.71619297;4895735.06421227;756;756;93751;52583;32059;7278
545;3;4810;48:10;48:10;Краснинский;4314295.90908148;6963223.35923702;6928076.00342008;6999562.01187271;4285799.83122027;4344656.34297672;1130;1130;15412;10390;9402;1338
546;3;5816;58:16;58:16;Лунинский;5039117.60242101;7106261.58866466;7056093.99314394;7155109.41440668;4991772.07699514;5086117.59064774;346;346;23932;18115;8526;1672
547;3;2335;23:35;23:35;Усть-Лабинский;4431476.83596647;5664987.61430275;5633953.77515845;5694018.65520631;4382172.90910867;4466737.41380285;534;534;65659;37966;41488;13546
548;3;1111;11:11;11:11;Троицко-Печорск;6395936.70562768;8967721.69447204;8695594.82888894;9268646.15227428;6138188.33551324;6638551.46457723;52;52;8887;1909;3902;164
549;3;1904;19:04;19:4;Алтайский;10186784.592895;7059285.30573841;7008715.04877922;7115086.53748118;10130318.1077079;10234302.4960265;59;59;22731;18311;8353;2027
550;3;6302;63:02;63:2;г. Жигулевск;5516436.9162;7058266.8458;7049787.6092406;7068910.61409135;5498743.11998008;5569518.30496658;295;295;27450;12462;22425;4390
551;3;3324;33:24;33:24;г. Собинка;4452334.25305432;7558301.25779314;7550551.66535829;7565264.50067979;4440805.4031805;4460517.46591007;57;57;11538;5597;9889;1693
552;3;1420;14:20;14:20;Нижнеколымский;;;;;;;20;20;1551;1044;773;139
553;3;3013;30:13;30:13;ЗАТО г.Знаменск;5140915.14674446;6214723.95960866;6178977.27364678;6251741.81901303;5080896.69357529;5189663.68964577;105;105;1697;1651;2000;409
554;3;3803;38:03;38:3;Жигаловский;11728873.9182457;7353751.89396335;7126801.90216871;7536018.66201709;11572360.5040288;11892194.0727627;108;108;12436;10676;3847;1335
555;3;6152;61:52;61:52;город Каменск-Шахтинский;4477900.56700217;6150286.35365521;6128435.28288612;6177093.32169313;4466408.54314585;4489565.67720204;128;128;31613;16195;55557;4321
556;3;4427;44:27;44:27;г. Кострома;4556343.24082429;7921268.86777002;7905851.01459195;7943348.34167634;4535632.05157167;4570551.78673166;843;843;48301;28650;45178;6885
557;3;4022;40:22;40:22;Ферзиковский;4082955.06241925;7269210.23027212;7220894.66559311;7311450.81576915;4044205.64524634;4117037.32165464;1019;1019;34764;21956;12169;4644
558;3;3427;34:27;34:27;Серафимовичский;4755190.32741998;6360077.0888457;6292632.48910053;6426290.99377077;4677796.49216046;4835763.92096962;95;95;25895;16421;9632;2096
559;3;407;04:07;4:7;Усть-Канский;9426776.25530988;6605461.6400278;6482109.61771094;6712976.99300876;9343360.01794277;9500223.41350051;201;201;27947;17006;5420;1261
560;3;2805;28:05;28:5;г.Свободный;14260506.3658309;6688591.9052343;6673891.43255881;6755356.62803506;14241294.8241523;14278823.6320712;821;821;31196;14322;19938;2183
561;3;2115;21:15;21:15;Красночетайский;5143111.27511093;7496960.93264381;7462416.1175997;7523476.28306828;5110787.40301016;5178859.27546322;287;287;26773;12320;8284;3791
562;3;5928;59:28;59:28;Ординский;6320640.47332327;7776810.59496952;7727955.65720521;7818680.0428351;6262595.30414875;6369194.40411824;232;232;23534;15595;7910;1468
563;3;4330;43:30;43:30;Слободской;5583168.21370063;8149355.74756947;8065417.18061032;8258766.26576555;5517555.5518489;5661333.72443098;531;531;54818;44263;14464;6010
564;3;801;08:01;8:1;Городовиковский;4669953.08911623;5797727.00859027;5769295.06319455;5828205.40535739;4634335.32129173;4697151.05012722;140;140;15788;7932;6211;79
565;3;3225;32:25;32:25;Суражский;3612484.97859233;6998454.72765528;6957639.2600823;7046238.21326063;3574581.31495503;3648572.27466585;824;824;31940;14799;11362;2654
566;3;5001;50:01;50:1;Талдомский;4189493.01879361;7704618.39642071;7659533.25221215;7751628.1451133;4137346.99838709;4237202.7260568;983;983;73046;58027;66931;15034
567;3;5118;51:18;51:18;Кандалакша;3613857.05810561;10206965.6387325;10187208.7888087;10223580.0720003;3589110.35816047;3626397.67128353;98;98;3573;3492;4344;533
568;3;6224;62:24;62:24;Шацкий;4659691.15598864;7166812.07258671;7127238.80101321;7216024.40441692;4592894.87405187;4724943.33169559;185;185;29327;10198;16645;4534
569;3;1202;12:02;12:2;Горномарийский;5172010.03424032;7625032.31413757;7562000.08084522;7686264.93880705;5105782.90122581;5217885.8885947;473;473;45766;17288;11217;3315
570;3;6404;64:04;64:4;Базарно-Карабулакский;5162575.96543532;6852385.42978481;6788241.6829549;6911718.23939845;5112403.68527825;5212757.51928471;288;288;44288;17437;16921;1762
571;3;2920;29:20;29:20;Шенкурский;4741428.19313648;8888937.0055531;8763356.50172043;9031769.12354545;4592616.93464585;4908936.3590252;486;486;14370;4369;6857;1250
572;3;5625;56:25;56:25;Сакмарский;6155828.67660679;6813318.04109848;6780068.85793967;6848917.13950498;6072023.02895592;6227938.18564833;401;401;32966;23393;13200;3055
573;3;6018;60:18;60:18;Псковский;3170537.81110753;7944514.0877733;7853185.32267282;8032658.59546657;3071142.70825467;3256048.26002021;779;779;56688;36899;23270;6611
574;3;5714;57:14;57:14;Залегощенский;4083434.43247304;6965012.32971795;6933113.2844208;6997409.06891986;4041368.2587521;4123659.30502096;220;220;12636;7058;7274;718
575;3;3113;31:13;31:13;Грайворонский;3969018.60059562;6538908.03593746;6507283.18443478;6570906.64432789;3939657.79102741;3998707.84247775;259;259;21135;9608;14723;3155
576;3;3712;37:12;37:12;Пестяковский;4743084.22617148;7680426.94513163;7638330.05676803;7722098.39930588;4701280.60965918;4778832.11608157;344;344;16806;8737;3909;526
577;3;542;05:42;5:42;город Дербент;5374960.55254232;5172084.48279884;5162222.75748648;5181480.61314244;5368352.77742208;5380882.06831145;85;85;27212;17965;24936;4148
578;3;310;03:10;3:10;Кижингинский;12281292.0547218;6765816.32605542;6684102.84254433;6835142.96940094;12140643.5724441;12440553.8397723;638;638;17933;15286;3883;993
579;3;1102;11:02;11:2;Койгородский;5683160.07092833;8487336.82346668;8343828.69483714;8620833.80166122;5557880.63560786;5830059.53614374;29;29;9723;2136;2467;643
580;3;4708;47:08;47:8;г. Сертолово;3354091.71337806;8434719.8563009;8425408.0933798;8443557.89065584;3336916.25643882;3368424.03159224;313;313;16897;13550;12217;4706
581;3;5832;58:32;58:32;Сердобский городской;4923095.68563548;6886473.71385762;6880101.99847658;6892874.42735484;4915029.9412356;4929753.69393876;234;234;16198;9094;9925;867
582;3;5435;54:35;54:35;город НОВОСИБИРСК;9235408.27956164;7361340.74402645;7323321.10648461;7400673.18318928;9211813.90463918;9257354.16235119;4618;4618;132147;130337;130281;40182
583;3;5523;55:23;55:23;Русско-Полянский;8230006.57034364;7123390.73572802;7063932.99684283;7177977.66433058;8152903.19900072;8295715.28452861;134;134;23298;15126;7052;588
584;3;5304;53:04;53:4;Волотовский;3418790.09237871;7938548.72941923;7892527.65336399;7981490.18747083;3386019.35178229;3448657.4511463;233;233;12276;12018;3221;388
585;3;2305;23:05;23:5;Выселковский;4430085.96613953;5727975.78222146;5687798.84858214;5765838.00909311;4399679.3331534;4471330.76535499;543;543;47599;36912;30666;8069
586;3;3325;33:25;33:25;г. Гусь-Хрустальный;4523436.19903861;7484634.489591;7475064.67208105;7504449.57633916;4503996.67863555;4532315.74821766;237;237;20090;7678;17377;2152
587;3;1642;16:42;16:42;Чистопольский;5646216.42769161;7415367.72303122;7368382.31148223;7458409.39677249;5596166.00142594;5703512.6571129;274;274;27272;25649;12378;1689
588;3;3906;39:06;39:6;Краснознаменский;2505153.01213713;7338431.45396605;7306205.54401724;7375639.98607111;2469712.95140068;2547724.85465772;275;254;13921;8626;3940;605
589;3;5244;52:44;52:44;Бутурлинский;4996997.88112282;7462360.62056444;7421987.10168851;7504593.34784754;4953054.35066193;5036242.64447851;116;116;19347;10521;7679;1832
590;3;6151;61:51;61:51;город Зверево;4469678.03570396;6113574.96817491;6106935.82038209;6119553.34589873;4463868.55242011;4475516.77465305;170;170;8475;5202;10351;1525
591;3;3521;35:21;35:21;г. Череповец;4217511.40548303;8208908.14849666;8194860.51918322;8219883.69904851;4194770.74448024;4234999.52430958;114;114;19810;14343;23007;3153
592;3;4820;48:20;48:20;г.Липецк;4409107.738206;6908962.71915271;6889717.99960569;6930405.65765462;4383743.41394124;4431827.34063306;1032;1032;106194;55249;146862;17759
593;3;6626;66:26;66:26;Таборинский;7173359.82774455;8143549.41284801;7999618.43073084;8263319.56144821;7035943.95201225;7308696.50191956;63;63;8131;7361;1734;436
594;3;2120;21:20;21:20;Цивильский;5286282.16118538;7525316.69920134;7491895.30379742;7552435.98930833;5252146.02535385;5321021.44832636;572;572;59243;24362;16056;3687
595;3;2816;28:16;28:16;Магдагачинский;14037630.0531249;7015754.05488328;6854737.80981048;7193263.04113607;13866148.551991;14222746.0266493;552;548;13215;10417;9478;1177
596;3;4326;43:26;43:26;Пижанский;5400548.71836673;7842590.77069734;7790839.33291282;7889816.93083643;5364893.14566399;5433337.34996734;255;255;11871;3224;3230;646
597;3;3003;30:03;30:3;Енотаевский;5213152.48640566;5983027.18756403;5869541.20657933;6092537.53548636;5109543.82625019;5315731.20794213;264;264;24120;12681;10057;1745
598;3;3804;38:04;38:4;Заларинский;11306865.2320389;7035682.00676372;6936559.29140313;7138473.64090492;11169440.343822;11435986.881902;206;206;32483;24931;10722;3583
599;3;3403;34:03;34:3;Городищенский;4923341.43073339;6250351.18942476;6187167.48306959;6294800.90145088;4872140.15874395;4983293.02984115;139;139;89636;58592;56059;11664
600;3;810;08:10;8:10;Черноземельский;5144368.01386091;5712570.7155874;5600664.82734339;5840775.71864197;5037714.86545873;5248901.69929254;98;98;11419;7224;4903;726
601;3;5010;50:10;50:10;Химкинский;4167541.2877;7545452.9047;7533418.73583613;7557071.6622824;4144313.70920052;4175283.81386241;299;299;22940;17849;32392;6484
602;3;3212;32:12;32:12;Климовский;3582218.37164265;6851515.9117532;6806199.26549989;6895222.82465465;3537342.14502014;3626447.38205028;1240;1240;33870;17199;15609;3085
603;3;4222;42:22;42:22;г. Березовский;9602306.28598189;7489060.09432613;7462544.20780971;7529838.22418124;9568359.54155234;9646822.01184906;79;79;17021;9696;11850;2686
604;3;6306;63:06;63:6;г.Отрадный;5714680.7303747;7053079.05646965;7046309.81524543;7060844.08252247;5706321.03197602;5723998.30140103;353;353;31329;9805;21872;1489
605;3;2006;20:06;20:6;Курчалоевский;5136337.02524194;5341993.12071129;5318915.86087958;5362028.25378645;5114491.3885175;5158607.77880209;168;168;39585;14950;16227;11144
606;3;229;02:29;2:29;Калтасинский;6101781.09311548;7548167.42974588;7504115.28140221;7588977.80838054;6056122.0355327;6168311.43616273;402;402;36053;31317;16936;6305
